507
1147
8486
205
17231
12967
4671
1113
20186
17921
2555
16029
21588
20890
18928
17218
15597
8924
2455
11167
11043
12835
1435
23962
5794
16153
7573
15364
11063
4167
2461
274
17293
22394
3810
16284
9353
24595
7638
3075
6429
18063
1637
16982
20033
24540
13963
22742
9419
24013
23397
12559
23444
702
1048
7189
25217
24945
2101
4957
18762
1585
12897
17701
4282
10476
1927
13377
22643
2018
137
13594
6135
12562
18707
8507
18096
6798
24569
20016
11330
19095
20010
7379
17057
4377
13887
5589
3009
20404
20156
82
5417
22600
2019
15883
9779
10620
6946
11157
22926
17151
20350
17991
3688
9738
20143
16856
13860
24633
11396
21050
16609
18225
15352
22802
24521
18679
4738
7225
8092
20575
20861
16199
12505
12473
24788
9898
4298
5793
18247
20367
21095
1283
24995
13942
17104
2641
4385
11797
11416
20450
22995
14975
12591
16063
3269
16192
10378
19798
19769
2444
11336
5384
15546
13679
18757
15681
13529
8186
24110
21231
15238
16396
11408
15691
19568
24758
6569
22396
9458
12517
4502
7038
19595
22838
6393
17523
9128
20086
5633
15173
5375
19500
14785
5520
12811
9523
14558
20002
15508
6865
14316
1034
20256
18934
14748
1150
24081
2345
14876
13770
10580
3330
4622
16048
7583
21929
6728
391
20462
3212
20090
5719
20769
20982
15119
13787
22705
1906
2642
23016
10490
13490
18858
7746
5994
3381
2324
9034
21821
12797
23173
12433
20230
4132
19845
12860
21541
3308
8515
20231
997
13079
5724
394
8154
20105
686
5047
21620
21566
12344
4332
19167
2432
13356
8125
15685
14423
10181
16673
14304
21813
16321
814
9263
21460
25089
23350
14869
19307
19836
14468
12436
6064
13767
23862
23829
14655
22652
5258
21883
11107
19664
14961
5289
23562
367
13167
19631
15696
2293
6415
19824
13080
12775
22677
15123
24811
13784
5767
12916
12931
6535
11482
20487
24778
15266
21337
5019
16977
19590
24725
14124
12307
22362
16027
16829
24757
22618
1329
11990
11294
1167
178
9089
4712
9656
9853
13488
1892
13566
16421
16931
12811
23932
9389
18754
11402
15279
20074
10474
12820
9157
21263
1659
13219
15687
20667
1449
4240
9291
3710
3523
9706
184
14966
21181
17862
3229
18067
7092
20209
9599
23689
9639
20958
20978
15853
24770
12480
706
18055
16399
12891
21708
1465
2631
21839
16199
8150
22177
15873
23520
17434
906
88
2892
10819
4226
9323
18269
24249
15208
12895
23982
15592
13573
23300
24178
20032
6798
23243
17480
9266
14824
6342
13457
1130
20432
3883
24452
20547
3113
8685
23403
10070
23360
19902
19624
2774
11871
11843
9294
22227
1267
1669
10851
9822
14234
16443
1709
10218
19373
16711
24069
5864
20058
21294
12378
22545
19912
9601
3806
14015
14538
14172
21921
23601
16154
20511
16478
1827
21251
2226
20067
205
24455
24232
11718
11482
15290
9391
19688
14095
14823
18999
10466
1798
84
14818
16801
19157
15341
9723
14028
22534
3804
16339
20575
2214
9534
9234
1323
16761
19349
16858
23219
2835
9682
21152
617
22484
16398
3788
24499
9756
23348
18518
6155
12585
737
16489
16999
10021
7776
6993
1178
18118
3848
434
15492
15477
19754
1667
8185
17681
17750
158
895
4043
13593
15925
12086
3269
10406
11937
1282
9004
8899
13425
13015
20387
10491
14266
12064
23613
11440
17081
9483
23851
595
17094
20293
16885
7789
18623
3252
10800
9120
13125
14833
6743
21505
413
24319
24743
6531
2373
16176
24388
1009
16050
21480
4859
793
1662
8133
7022
3443
11362
23024
13672
19956
9518
4873
9733
12406
6728
2864
16283
15663
11645
8995
542
11564
2832
15943
8138
162
19011
76
1982
7645
13630
20752
1621
6902
6175
782
14612
6974
11346
22861
14875
3816
15422
13478
24549
230
4897
19595
15794
16194
8630
12939
14646
21616
3753
18106
18932
10068
6350
3497
16195
5939
7097
12086
622
13832
9159
10463
2639
5530
20566
7354
3266
10730
10712
21855
14934
488
65
8325
16641
16071
15527
11217
10034
21490
2749
3393
6753
2868
16088
8434
1000
12773
10251
21902
23010
22061
10075
15317
22765
17523
17428
8673
8293
19657
1024
24513
16109
23289
15969
22627
2243
7403
5567
15987
24184
19440
18296
23486
8291
19222
16984
19330
197
10525
1439
13344
2836
7230
17728
4125
18321
21900
13475
7870
24361
9376
9278
18760
11787
7481
17634
11456
22867
9677
17388
3251
11847
14247
6919
21020
24387
19840
21512
6654
9935
15282
3230
4238
10243
20478
1988
5495
4464
16212
14345
4492
21178
18097
6517
7197
10031
20168
6455
24500
21649
16117
22405
20364
732
12718
7687
8195
2042
19037
24102
6817
11771
17590
17993
13986
6036
14870
16605
8518
11103
2213
9565
15417
11468
17349
657
1249
2250
23710
2415
6429
13889
15359
14483
18910
10197
11948
3873
15672
13163
13262
4093
12891
16067
8764
7613
6492
972
15863
12321
24707
10316
16285
6358
13561
1499
490
12798
13681
23935
3565
24038
11486
3859
9831
24688
3777
22014
7845
13195
1489
21738
15397
21385
17560
10956
4378
17235
24435
16912
21634
17647
8620
15313
1731
20627
22114
20143
1623
5520
40
13190
